   50000    1.46697   -0.92331    0.54366    8.19611e-02
   50100    1.52651   -0.98988    0.53663    3.75100e-02
   50200    1.49900   -0.94500    0.55400    6.72739e-02
   50300    1.50298   -0.97491    0.52806    4.97959e-02
   50400    1.48992   -0.95969    0.53023    6.26630e-02
   50500    1.52750   -0.99213    0.53537    4.64893e-02
   50600    1.50499   -0.98834    0.51665    4.92116e-02
   50700    1.52139   -0.98484    0.53656    4.82752e-02
   50800    1.50973   -0.97871    0.53101    4.89119e-02
   50900    1.51448   -0.99181    0.52267    6.31551e-02
   51000    1.50997   -1.01490    0.49507    5.47669e-02
   51100    1.49160   -0.96622    0.52538    7.90713e-02
   51200    1.46458   -0.96328    0.50130    6.08942e-02
   51300    1.56407   -1.00136    0.56271    5.82147e-03
   51400    1.54038   -1.02146    0.51893    2.63733e-02
   51500    1.46822   -0.97726    0.49096    1.08918e-01
   51600    1.56199   -1.03288    0.52912    6.88287e-02
   51700    1.46102   -1.00429    0.45673    8.42902e-02
   51800    1.47498   -1.01504    0.45995    7.05422e-02
   51900    1.52409   -1.04470    0.47938    2.42553e-02
   52000    1.46964   -0.96279    0.50686    6.38575e-02
   52100    1.49978   -0.99751    0.50227    5.77852e-02
   52200    1.50948   -1.00854    0.50094    7.29244e-02
   52300    1.53494   -1.02995    0.50499    7.52916e-02
   52400    1.54841   -1.08112    0.46729    4.89124e-02
   52500    1.53637   -1.09082    0.44555    6.27934e-02
   52600    1.42384   -1.02920    0.39465    1.13558e-01
   52700    1.54140   -1.11610    0.42530    5.83978e-02
   52800    1.47369   -1.08043    0.39326    9.20924e-02
   52900    1.54903   -1.14516    0.40387    4.31727e-02
   53000    1.51023   -1.12568    0.38455    6.23071e-02
   53100    1.49760   -1.12292    0.37467    7.27886e-02
   53200    1.48339   -1.10759    0.37579    5.47026e-02
   53300    1.45112   -1.07302    0.37810    4.56194e-02
   53400    1.51059   -1.10964    0.40095    9.21040e-03
   53500    1.52643   -1.10625    0.42018    3.14438e-02
   53600    1.49851   -1.11096    0.38756    5.65484e-02
   53700    1.49342   -1.10009    0.39333    7.25847e-02
   53800    1.60757   -1.20684    0.40073    1.17172e-02
   53900    1.48758   -1.16913    0.31845    6.37192e-02
   54000    1.54339   -1.19004    0.35335    4.58227e-02
   54100    1.44916   -1.14358    0.30558    5.73559e-02
   54200    1.48200   -1.14087    0.34113    2.03194e-02
   54300    1.47124   -1.12637    0.34487    1.68574e-02
   54400    1.50270   -1.13998    0.36273    1.96498e-02
   54500    1.51407   -1.13786    0.37620    3.68372e-02
   54600    1.50401   -1.13723    0.36678    3.60870e-02
   54700    1.52585   -1.15346    0.37239    3.64902e-02
   54800    1.48094   -1.12345    0.35749    8.18037e-02
   54900    1.52229   -1.16371    0.35858    7.77274e-02
   55000    1.49712   -1.14810    0.34902    9.12310e-02
   55100    1.54888   -1.21432    0.33456    2.59324e-02
   55200    1.53484   -1.21079    0.32405    1.60268e-02
   55300    1.46966   -1.15231    0.31735    6.48640e-02
   55400    1.46569   -1.16676    0.29893    7.44051e-02
   55500    1.48148   -1.16210    0.31939    8.17832e-02
   55600    1.53361   -1.19681    0.33680    5.99494e-02
   55700    1.53644   -1.22460    0.31184    4.81451e-02
   55800    1.51163   -1.22553    0.28611    7.09526e-02
   55900    1.51536   -1.23844    0.27692    5.88437e-02
   56000    1.48429   -1.21645    0.26784    5.92272e-02
   56100    1.49895   -1.23097    0.26798    2.29347e-02
   56200    1.47190   -1.19416    0.27774    5.15782e-02
   56300    1.55282   -1.26910    0.28372    3.65485e-02
   56400    1.47143   -1.18973    0.28170    1.37404e-01
   56500    1.50302   -1.23320    0.26982    8.54782e-02
   56600    1.48712   -1.20516    0.28196    7.71519e-02
   56700    1.49238   -1.21068    0.28170    3.03577e-02
   56800    1.52856   -1.21968    0.30888   -1.39826e-03
   56900    1.46108   -1.16101    0.30006    5.17610e-02
   57000    1.49048   -1.15880    0.33168    7.70854e-02
   57100    1.50226   -1.17840    0.32385    4.41517e-02
   57200    1.47735   -1.13975    0.33760    3.66463e-02
   57300    1.49689   -1.14849    0.34840    6.57623e-03
   57400    1.49066   -1.12699    0.36368    3.47637e-02
   57500    1.47474   -1.11452    0.36022    7.79199e-02
   57600    1.48233   -1.10953    0.37280    6.87955e-02
   57700    1.49179   -1.06682    0.42497    4.54813e-02
   57800    1.51384   -1.11416    0.39968   -1.51212e-02
   57900    1.45069   -1.02822    0.42248    6.22002e-02
   58000    1.48084   -1.03502    0.44582    5.62177e-02
   58100    1.50938   -1.05611    0.45327    3.59754e-02
   58200    1.50484   -1.05642    0.44842    2.81655e-02
   58300    1.55494   -1.09659    0.45835   -1.18897e-03
   58400    1.51795   -1.09546    0.42249    3.34346e-02
   58500    1.50178   -1.11846    0.38333    4.05086e-02
   58600    1.54684   -1.13983    0.40701    3.27171e-02
   58700    1.48008   -1.10705    0.37303    5.50328e-02
   58800    1.52009   -1.15114    0.36895    5.27602e-02
   58900    1.45551   -1.11333    0.34219    7.72982e-02
   59000    1.53284   -1.12835    0.40448    3.54080e-02
   59100    1.46753   -1.09450    0.37303    3.14480e-02
   59200    1.46583   -1.08617    0.37966    3.66233e-02
   59300    1.52673   -1.12823    0.39850    2.82928e-02
   59400    1.54158   -1.16615    0.37544    2.36786e-02
   59500    1.56903   -1.20739    0.36164    4.08973e-02
   59600    1.52720   -1.22422    0.30298    7.49416e-02
   59700    1.52323   -1.25951    0.26372    5.47721e-02
   59800    1.53170   -1.25745    0.27425    1.68186e-02
   59900    1.49145   -1.24450    0.24695    7.84672e-03
   60000    1.46154   -1.22107    0.24047    5.21105e-02
